S_No,INV_NO,INV_MONTH,INV_TYPE,CUSTOMER_NUMBER,CUSTOMER_NAME,ORDER_NUMBER,ORDER_TYPE,UNIT_CD,INV_VALUE,SALESREP,PROD_CODE,PROD_GROUP,PRICE_LIST,YY_MM,SAL_COM_NEW,SAL_COM_PER,SAL_COM_VL,SAL_COM_SSIL
4130,1212401585,Jan-25,U12-Machine-Domestic,440094,GRASIM INDUSTRIES LIMITED,210012571,TMD Machines Domestic UN2,12,960600,"TMD-Indore-VL, SalesEngnr",185,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,38424,4,28818,9606
4131,1112401492,Jan-25,U11-Machine-Domestic,471449,EVEREADY SPG MILLS PVT LTD-UNIT-II,110011340,TMD Machines Domestic UN1,11,5729100,"TMD-Madurai-VL, SalesEngnr",266,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,229164,4,171873,57291
4132,1212401573,Jan-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,5000,"TMD-Chandigarh-VL, SalesMgr",183,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,200,4,150,50
4133,1112401489,Jan-25,U11-Machine-Domestic,426107,SHREE GANPATI TRADERS,110011234,TMD Machines Domestic UN1,11,673400,"TMD-Delhi-VL, SalesEngnr",726,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,26936,4,20202,6734
4134,1212401564,Jan-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,4900,4,3675,1225
4135,1112401482,Jan-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,9624900,"TMD-Indore-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202501,288747,3,216560.25,72186.75
4136,1212401540,Jan-25,U12-Machine-Domestic,443132,DHANLAXMI SPINNERS,210012597,TMD Machines Domestic UN2,12,47500,"TMD-Kolhapur-VL, SalesEngnr",53,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,1900,4,1425,475
4137,1212401539,Jan-25,U12-Machine-Domestic,443132,DHANLAXMI SPINNERS,210012597,TMD Machines Domestic UN2,12,105100,"TMD-Kolhapur-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,4204,4,3153,1051
4138,1212401529,Jan-25,U12-Machine-Domestic,472720,SURIYA SPINNING MILLS,210012588,TMD Machines Domestic UN2,12,140700,"TMD-Coimbatore Su-SSIL, SalesEngr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,5628,4,4221,1407
4139,1212401527,Jan-25,U12-Machine-Domestic,467198,SHRI SAINATH COTTONS PRIVATE LIMITED,210012578,TMD Machines Domestic UN2,12,140700,"TMD-Indore-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,5628,4,4221,1407
4140,1212401517,Jan-25,U12-Machine-Domestic,467183,DARSHIKA SYNTEX PRIVATE LIMITED,210012549,TMD Machines Domestic UN2,12,45500,"TMD-Indore-VL, SalesEngnr",48,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202501,1820,4,1365,455
4141,1212401873,Feb-25,U12-Machine-Domestic,470519,DHAKSHAN TEXTILES PRIVATE LIMITED,210012540,TMD Machines Domestic UN2,12,10945200,"TMD-Salem-VL, Sales Engr.",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,328356,3,246267,82089
4142,1112401679,Feb-25,U11-Machine-Domestic,467168,SUAM OVERSEAS PVT LTD,110011445,TMD Machines Domestic UN1,11,3381700,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,135268,4,101451,33817
4143,1112401672,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,9624900,"TMD-Indore-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,288747,3,216560.25,72186.75
4144,1112401675,Feb-25,U11-Machine-Domestic,426207,RAGHBIR TEXTILE,110011026,TMD Machines Domestic UN1,11,2066200,"TMD-Delhi-VL, SalesEngnr",371,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,82648,4,61986,20662
4145,1212401870,Feb-25,U12-Machine-Domestic,471385,"KUTTI SPINNERS PRIVATE LIMITED,",210012633,TMD Machines Domestic UN2,12,105100,"TMD-Coimbatore Nr-SSIL, SalesEngr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4204,4,3153,1051
4146,1212401866,Feb-25,U12-Machine-Domestic,445009,"INDO COUNT INDUSTRIES LTD.,",210012659,TMD Machines Domestic UN2,12,1864800,"TMD-Kolhapur-VL, SalesEngnr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,55944,3,41958,13986
4147,1112401667,Feb-25,U11-Machine-Domestic,443172,"SRI BHAGIRATH TEXTILES LTD.,",110011388,TMD Machines Domestic UN1,11,4660000,"TMD-Nagpur-VL, SalesEngnr",398,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,186400,4,139800,46600
4148,1212401857,Feb-25,U12-Machine-Domestic,445006,BABASAHEB NAIK KAPUS UTPADAK SAHAKARI SOOT GIRNI L,210012654,TMD Machines Domestic UN2,12,47500,"TMD-Nagpur-VL, SalesEngnr",53,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,1900,4,1425,475
4149,1212401854,Feb-25,U12-Machine-Domestic,473196,SURIYA SPINNING MILLS -UNIT B,210012644,TMD Machines Domestic UN2,12,140700,"TMD-Coimbatore Su-SSIL, SalesEngr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5628,4,4221,1407
4150,1212401860,Feb-25,U12-Machine-Domestic,445006,BABASAHEB NAIK KAPUS UTPADAK SAHAKARI SOOT GIRNI L,210012654,TMD Machines Domestic UN2,12,1633100,"TMD-Nagpur-VL, SalesEngnr",194,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,65324,4,48993,16331
4151,1112401659,Feb-25,U11-Machine-Domestic,472499,"PALANI VIJAY COTTSPIN (P) LTD.,",110011455,TMD Machines Domestic UN1,11,2444200,"TMD-Coimbatore SU-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,97768,4,73326,24442
4152,1112401654,Feb-25,U11-Machine-Domestic,440001,"ANANT SPINNING MILLS,",110011427,TMD Machines Domestic UN1,11,289700,"TMD-Indore-VL, SalesEngnr",9991,OTHERS,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,11588,4,8691,2897
4153,1212401838,Feb-25,U12-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,210012173,TMD Machines Domestic UN2,12,2724700,"TMD-Madurai-VL, SalesEngnr",74,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,108988,4,81741,27247
4154,1112401644,Feb-25,U11-Machine-Domestic,424275,APL Corporation Private Limited,110011444,TMD Machines Domestic UN1,11,1431600,"TMD-Ahmedabad-VL, SalesEngnr",380,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,57264,4,42948,14316
4155,1212401814,Feb-25,U12-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,210012173,TMD Machines Domestic UN2,12,10613980,"TMD-Madurai-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,318419.4,3,238814.55,79604.85
4156,1112401631,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,4869100,"TMD-Indore-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,194764,4,146073,48691
4157,1212401802,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,135200,No Sales Credit,51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5408,4,4056,1352
4158,1212401793,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4159,1212401786,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4160,1212401785,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4161,1212401781,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4162,1212401778,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,139100,"TMD-Chandigarh-VL, SalesMgr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5564,4,4173,1391
4163,1112401623,Feb-25,U11-Machine-Domestic,443172,"SRI BHAGIRATH TEXTILES LTD.,",110011388,TMD Machines Domestic UN1,11,5657200,"TMD-Nagpur-VL, SalesEngnr",266,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,226288,4,169716,56572
4164,1212401766,Feb-25,U12-Machine-Domestic,443103,GIRNAR SPINTEX INDUSTRIES LIMITED,210012643,TMD Machines Domestic UN2,12,80300,"TMD-Kolhapur-VL, SalesEngnr",184,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3212,4,2409,803
4165,1112401621,Feb-25,U11-Machine-Domestic,470382,SJLT TEXTILE P. LTD UNIT III,110011406,TMD Machines Domestic UN1,11,3337000,"TMD-Madurai-VL, SalesEngnr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,133480,4,100110,33370
4166,1212401764,Feb-25,U12-Machine-Domestic,426148,MUNJAL INTERNATIONAL,210011724,TMD Machines Domestic UN2,12,90700,"TMD-Delhi-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,3628,4,2721,907
4167,1212401754,Feb-25,U12-Machine-Domestic,472813,ASHOK TEXTILE MILLS PVT. LTD,210012653,TMD Machines Domestic UN2,12,45500,"TMD-Salem-VL, Sales Engr.",48,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,1820,4,1365,455
4168,1112401616,Feb-25,U11-Machine-Domestic,473977,SCM GARMENTS PRIVATE LIMITED,110011391,TMD Machines Domestic UN1,11,289700,"TMD-Coimbatore ND-VL, SalesEngnr",9991,OTHERS,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,11588,4,8691,2897
4169,1212401942,Feb-25,U12-Machine-Domestic,445063,GIMATEX INDUSTRIES PVT.LTD.WANI-UNIT,210012664,TMD Machines Domestic UN2,12,4150500,"TMD-Nagpur-VL, SalesEngnr",73,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,166020,4,124515,41505
4170,1212401936,Feb-25,U12-Machine-Domestic,467197,ARAMS TEXTILES PVT. LTD.,210012509,TMD Machines Domestic UN2,12,9816622,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,294498.66,3,220874,73624.66
4171,1212401935,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,208000,"TMD-Chandigarh-VL, SalesMgr",60,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,8320,4,6240,2080
4172,1112401741,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
4173,1112401740,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
4174,1112401733,Feb-25,U11-Machine-Domestic,422163,ARVIND LIMITED (DENIM DIVISION),110011433,TMD Machines Domestic UN1,11,2455400,"TMD-Ahmedabad-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,98216,4,73662,24554
4175,1112401746,Feb-25,U11-Machine-Domestic,467145,Ratnakar Spinners India Private Limited,110010522,TMD Machines Domestic UN1,11,3288600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,131544,4,98658,32886
4176,1212401917,Feb-25,U12-Machine-Domestic,440113,SHREE BALAJI SAHAKARI SOOT GIRNI LIMITED -DEULGAON,210012191,TMD Machines Domestic UN2,12,52800,"TMD-Nagpur-VL, SalesEngnr",49,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2112,4,1584,528
4177,1212401910,Feb-25,U12-Machine-Domestic,424753,HIGHNESS COTTON INDUSTRIES,210012655,TMD Machines Domestic UN2,12,4154200,"TMD-Ahmedabad-VL, SalesEngnr",73,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,166168,4,124626,41542
4178,1212401907,Feb-25,U12-Machine-Domestic,445063,GIMATEX INDUSTRIES PVT.LTD.WANI-UNIT,210012664,TMD Machines Domestic UN2,12,2724700,"TMD-Nagpur-VL, SalesEngnr",74,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,108988,4,81741,27247
4179,1212401888,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012374,TMD Machines Domestic UN2,12,1791400,"TMD-Chandigarh-VL, SalesMgr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,53742,3,40306.5,13435.5
4180,1212401887,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012374,TMD Machines Domestic UN2,12,1791400,"TMD-Chandigarh-VL, SalesMgr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,53742,3,40306.5,13435.5
4181,1212401929,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,7562738,"TMD-Chandigarh-VL, SalesMgr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,226882.14,3,170161.61,56720.53
4182,1112401712,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,6458900,"TMD-Chandigarh-VL, SalesMgr",551,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,193767,3,145325.25,48441.75
4183,1112401711,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,6458900,"TMD-Chandigarh-VL, SalesMgr",551,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,193767,3,145325.25,48441.75
4184,1112401710,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,6458900,"TMD-Chandigarh-VL, SalesMgr",551,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,193767,3,145325.25,48441.75
4185,1112401685,Feb-25,U11-Machine-Domestic,426148,MUNJAL INTERNATIONAL,110010770,TMD Machines Domestic UN1,11,3384800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,135392,4,101544,33848
4186,1112401684,Feb-25,U11-Machine-Domestic,426148,MUNJAL INTERNATIONAL,110010770,TMD Machines Domestic UN1,11,3384800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,135392,4,101544,33848
4187,1112401669,Feb-25,U11-Machine-Domestic,434042,PRABHURAM MILLS,110011069,TMD Machines Domestic UN1,11,5299965,"TMD-Madurai-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,158998.95,3,119249.21,39749.74
4188,1112401668,Feb-25,U11-Machine-Domestic,445057,"PEE VEE TEXTILES LIMITED.,",110011386,TMD Machines Domestic UN1,11,7518500,"TMD-Nagpur-VL, SalesEngnr",551,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,225555,3,169166.25,56388.75
4189,1112401666,Feb-25,U11-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,110011089,TMD Machines Domestic UN1,11,3351200,"TMD-Madurai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4190,1212401864,Feb-25,U12-Machine-Domestic,467199,SHREE RAGHUPATI COTTEX,210012642,TMD Machines Domestic UN2,12,52800,"TMD-Indore-VL, SalesEngnr",49,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2112,4,1584,528
4191,1212401861,Feb-25,U12-Machine-Domestic,470381,SJLT SPINNING MILLS PRIVATE LIMITED - UNIT II,210012657,TMD Machines Domestic UN2,12,1775400,"TMD-Madurai-VL, SalesEngnr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,53262,3,39946.5,13315.5
4192,1112401662,Feb-25,U11-Machine-Domestic,426234,MITTAL SPINNERS,110011392,TMD Machines Domestic UN1,11,2106300,"TMD-Delhi-VL, SalesEngnr",371,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,84252,4,63189,21063
4193,1212401858,Feb-25,U12-Machine-Domestic,445006,BABASAHEB NAIK KAPUS UTPADAK SAHAKARI SOOT GIRNI L,210012654,TMD Machines Domestic UN2,12,80300,"TMD-Nagpur-VL, SalesEngnr",184,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3212,4,2409,803
4194,1112401657,Feb-25,U11-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,110011089,TMD Machines Domestic UN1,11,3351200,"TMD-Madurai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4195,1112401652,Feb-25,U11-Machine-Domestic,426231,M V COTTEX,110011252,TMD Machines Domestic UN1,11,3449300,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,137972,4,103479,34493
4196,1212401845,Feb-25,U12-Machine-Domestic,428059,"AURO SPINNING MILLS.,",210012440,TMD Machines Domestic UN2,12,52800,"TMD-Chandigarh-VL, SalesMgr",49,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,2112,4,1584,528
4197,1112401650,Feb-25,U11-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,110011089,TMD Machines Domestic UN1,11,7884000,"TMD-Madurai-VL, SalesEngnr",551,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,236520,3,177390,59130
4198,1212401840,Feb-25,U12-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,210012173,TMD Machines Domestic UN2,12,10613980,"TMD-Madurai-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,318419.4,3,238814.55,79604.85
4199,1112401646,Feb-25,U11-Machine-Domestic,471449,EVEREADY SPG MILLS PVT LTD-UNIT-II,110011340,TMD Machines Domestic UN1,11,5729100,"TMD-Madurai-VL, SalesEngnr",266,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,229164,4,171873,57291
4200,1212401816,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,145200,No Sales Credit,186,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5808,4,4356,1452
4201,1212401815,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,145200,No Sales Credit,186,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5808,4,4356,1452
4202,1112401637,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,4869100,"TMD-Indore-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,194764,4,146073,48691
4203,1112401639,Feb-25,U11-Machine-Domestic,424275,APL Corporation Private Limited,110011444,TMD Machines Domestic UN1,11,3351200,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4204,1112401634,Feb-25,U11-Machine-Domestic,472432,"MAHESHKUMAR SPG. MILLS (P) LTD.,",110010438,TMD Machines Domestic UN1,11,4753400,"TMD-Coimbatore Su-SSIL, SalesEngr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,190136,4,142602,47534
4205,1112401633,Feb-25,U11-Machine-Domestic,424275,APL Corporation Private Limited,110011444,TMD Machines Domestic UN1,11,3351200,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,134048,4,100536,33512
4206,1112401632,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
4207,1112401630,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010656,TMD Machines Domestic UN1,11,4869100,"TMD-Indore-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,194764,4,146073,48691
4208,1212401805,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,92500,No Sales Credit,52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4209,1212401804,Feb-25,U12-Machine-Domestic,422188,AGHARA SPINTEX LLP,210012268,TMD Machines Domestic UN2,12,105100,No Sales Credit,51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4204,4,3153,1051
4210,1212401797,Feb-25,U12-Machine-Domestic,426231,M V COTTEX,210012398,TMD Machines Domestic UN2,12,80300,"TMD-Delhi-VL, SalesEngnr",184,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3212,4,2409,803
4211,1212401794,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4212,1212401792,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4213,1212401791,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4214,1212401787,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4215,1212401780,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,122500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,4900,4,3675,1225
4216,1212401776,Feb-25,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012360,TMD Machines Domestic UN2,12,139100,"TMD-Chandigarh-VL, SalesMgr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,5564,4,4173,1391
4217,1212401773,Feb-25,U12-Machine-Domestic,470131,BIRLI SPINNING MILL PVT LTD,210012546,TMD Machines Domestic UN2,12,2159900,"TMD-Coimbatore ND-VL, SalesEngnr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,64797,3,48597.75,16199.25
4218,1212401759,Feb-25,U12-Machine-Domestic,443103,GIRNAR SPINTEX INDUSTRIES LIMITED,210012643,TMD Machines Domestic UN2,12,92500,"TMD-Kolhapur-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,3700,4,2775,925
4219,1212401940,Feb-25,U12-Machine-Domestic,445063,GIMATEX INDUSTRIES PVT.LTD.WANI-UNIT,210012664,TMD Machines Domestic UN2,12,2516400,"TMD-Nagpur-VL, SalesEngnr",174,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,100656,4,75492,25164
4220,1212401939,Feb-25,U12-Machine-Domestic,472074,SENGUNTHAR MILLS PRIVATE LTD,210011443,TMD Machines Domestic UN2,12,1372400,"TMD-Coimbatore Nr-SSIL, SalesEngr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,41172,3,30879,10293
4221,1212401932,Feb-25,U12-Machine-Domestic,467197,ARAMS TEXTILES PVT. LTD.,210012509,TMD Machines Domestic UN2,12,9816622,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,294498.66,3,220874,73624.66
4222,1212401944,Feb-25,U12-Machine-Domestic,422164,INDOSPUN YARN PRIVATE LIMITED,210011649,TMD Machines Domestic UN2,12,2278000,"TMD-Ahmedabad-VL, SalesEngnr",174,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,91120,4,68340,22780
4223,1112401744,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
4224,1112401739,Feb-25,U11-Machine-Domestic,440106,SWARAJ SUITING LIMITED,110010566,TMD Machines Domestic UN1,11,3205600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202502,128224,4,96168,32056
4225,1112401743,Feb-25,U11-Machine-Domestic,464002,ARIHANT SPINNING MILLS,110011219,TMD Machines Domestic UN1,11,3726600,"TMD-Chandigarh-VL, SalesMgr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202502,149064,4,111798,37266
